id,marca,nombre,codigo,desc,familia,talles,precio_uno,precio_tres,precio_cantidad
sexy-lali-1,SEXY LALI,PROMO SEXY LALI 1,33-2080,Conjunto Sexy Lali 1,Conjuntos,85|90|95|100,10000,10000,10000
sexy-lali-1,SEXY LALI,PROMO SEXY LALI 1,33-1055,Conjunto Sexy Lali 1,Conjuntos,85|90|95|100,10000,10000,10000
sexy-lali-1,SEXY LALI,PROMO SEXY LALI 1,33-1060,Conjunto Sexy Lali 1,Conjuntos,85|90|95|100,10000,10000,10000
sexy-lali-1,SEXY LALI,PROMO SEXY LALI 1,33-1065,Conjunto Sexy Lali 1,Conjuntos,85|90|95|100,10000,10000,10000
sexy-lali-1,SEXY LALI,PROMO SEXY LALI 1,33-1066,Conjunto Sexy Lali 1,Conjuntos,85|90|95|100,10000,10000,10000
sexy-lali-1,SEXY LALI,PROMO SEXY LALI 1,33-1070,Conjunto Sexy Lali 1,Conjuntos,85|90|95|100,10000,10000,10000
sexy-lali-1,SEXY LALI,PROMO SEXY LALI 1,33-1082,Conjunto Sexy Lali 1,Conjuntos,85|90|95|100,10000,10000,10000
sexy-lali-1,SEXY LALI,PROMO SEXY LALI 1,33-1085,Conjunto Sexy Lali 1,Conjuntos,85|90|95|100,10000,10000,10000
sexy-lali-2,SEXY LALI,PROMO SEXY LALI 2,33-2045,Conjunto Sexy Lali 2,Conjuntos,85|90|95|100,13000,13000,13000
sexy-lali-2,SEXY LALI,PROMO SEXY LALI 2,33-2042,Conjunto Sexy Lali 2,Conjuntos,85|90|95|100,13000,13000,13000
sexy-lali-2,SEXY LALI,PROMO SEXY LALI 2,33-2042/E,Conjunto Sexy Lali 2,Conjuntos,85|90|95|100,13000,13000,13000
sexy-lali-2,SEXY LALI,PROMO SEXY LALI 2,33-2043,Conjunto Sexy Lali 2,Conjuntos,85|90|95|100,13000,13000,13000
sexy-lali-2,SEXY LALI,PROMO SEXY LALI 2,33-2047,Conjunto Sexy Lali 2,Conjuntos,85|90|95|100,13000,13000,13000
sexy-lali-2,SEXY LALI,PROMO SEXY LALI 2,33-2061,Conjunto Sexy Lali 2,Conjuntos,85|90|95|100,13000,13000,13000
sexy-lali-2,SEXY LALI,PROMO SEXY LALI 2,33-2056,Conjunto Sexy Lali 2,Conjuntos,85|90|95|100,13000,13000,13000
sexy-lali-3,SEXY LALI,PROMO SEXY LALI 3,33-1001,Conjunto Sexy Lali 3,Conjuntos,85|90|95|100,6000,6000,6000
sexy-lali-3,SEXY LALI,PROMO SEXY LALI 3,33-1003,Conjunto Sexy Lali 3,Conjuntos,85|90|95|100,6000,6000,6000
sexy-lali-3,SEXY LALI,PROMO SEXY LALI 3,33-1050,Conjunto Sexy Lali 3,Conjuntos,85|90|95|100,6000,6000,6000
sexy-lali-3,SEXY LALI,PROMO SEXY LALI 3,33-2038,Conjunto Sexy Lali 3,Conjuntos,85|90|95|100,6000,6000,6000
sexy-lali-3,SEXY LALI,PROMO SEXY LALI 3,33-2040,Conjunto Sexy Lali 3,Conjuntos,85|90|95|100,6000,6000,6000
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J41,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J49,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J50,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J51,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J53,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J54,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J56,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-j57,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J58,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J61,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J62,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J63,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-j64,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J73,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J74,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J75,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J76,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J78,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J80,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J81,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J84,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J85,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J88,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J89,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J90,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J93,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J94,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J18,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjunto-j,KAURY,CONJUNTO J KAURY,29-J101,Conjunto J KAURY,Conjuntos,85|90|95|100|105,10000,8000,6720
kaury-conjuntos-12000,KAURY,PROMO KAURY – CONJUNTOS,29-8148,Kaury,Kaury Varios,85|90|95|100,12000,12000,12000
kaury-conjuntos-12000,KAURY,PROMO KAURY – CONJUNTOS,29-8097,Kaury,Kaury Varios,85|90|95|100,12000,12000,12000
kaury-conjuntos-12000,KAURY,PROMO KAURY – CONJUNTOS,29-8145,Kaury,Kaury Varios,85|90|95|100,12000,12000,12000
kaury-conjuntos-12000,KAURY,PROMO KAURY – CONJUNTOS,29-7070,Kaury,Kaury Varios,85|90|95|100,12000,12000,12000
kaury-conjuntos-12000,KAURY,PROMO KAURY – CONJUNTOS,29-8120,Kaury,Kaury Varios,85|90|95|100,12000,12000,12000
kaury-conjuntos-12000,KAURY,PROMO KAURY – CONJUNTOS,29-8118,Kaury,Kaury Varios,85|90|95|100,12000,12000,12000
kaury-conjuntos-12000,KAURY,PROMO KAURY – CONJUNTOS,29-8099,Kaury,Kaury Varios,85|90|95|100,12000,12000,12000
kaury-conjuntos-12000,KAURY,PROMO KAURY – CONJUNTOS,29-8182,Kaury,Kaury Varios,85|90|95|100,12000,12000,12000
kaury-conjuntos-12000,KAURY,PROMO KAURY – CONJUNTOS,29-0001,Kaury,Kaury Varios,85|90|95|100,12000,12000,12000
kaury-conjuntos-12000,KAURY,PROMO KAURY – CONJUNTOS,29-7080,Kaury,Kaury Varios,85|90|95|100,12000,12000,12000
kaury-conjuntos-12000,KAURY,PROMO KAURY – CONJUNTOS,29-8070,Kaury,Kaury Varios,85|90|95|100,12000,12000,12000
kaury-conjuntos-12000,KAURY,PROMO KAURY – CONJUNTOS,29-4440,Kaury,Kaury Varios,85|90|95|100,12000,12000,12000
kaury-conjuntos-12000,KAURY,PROMO KAURY – CONJUNTOS,29-8155,Kaury,Kaury Varios,85|90|95|100,12000,12000,12000
kaury-conjuntos-12000,KAURY,PROMO KAURY – CONJUNTOS,29-302,Kaury,Kaury Varios,85|90|95|100,12000,12000,12000
kaury-conjuntos-12000,KAURY,PROMO KAURY – CONJUNTOS,29-8178,Kaury,Kaury Varios,85|90|95|100,12000,12000,12000
kaury-conjuntos-12000,KAURY,PROMO KAURY – CONJUNTOS,29-8203,Kaury,Kaury Varios,85|90|95|100,12000,12000,12000
kaury-conjuntos-12000,KAURY,PROMO KAURY – CONJUNTOS,29-8092,Kaury,Kaury Varios,85|90|95|100,12000,12000,12000
kaury-conjuntos-12000,KAURY,PROMO KAURY – CONJUNTOS,29-8180,Kaury,Kaury Varios,85|90|95|100,12000,12000,12000
kaury-conjuntos-j107,KAURY,PROMO CONJUNTOS KAURY J107,29-J107,Conjunto KAURY J107,Conjuntos,85|90|95|100,11000,9000,6500
kaury-conjuntos-j107,KAURY,PROMO CONJUNTOS KAURY J107,29-J109,Conjunto KAURY J107,Conjuntos,85|90|95|100,11000,9000,6500
kaury-conjuntos-j37,KAURY,PROMO CONJUNTOS KAURY J37,29-J37,Conjunto KAURY J37,Conjuntos,85|90|95|100,9000,7500,6500
kaury-packs-varios,KAURY/NATUBEL,PROMO PACK KAURY Y NATUBEL,29-J35,Pack Kaury/Natubel,PACK,ÚNICO,5000,4000,3500
kaury-packs-varios,KAURY/NATUBEL,PROMO PACK KAURY Y NATUBEL,29-J34,Pack Kaury/Natubel,PACK,ÚNICO,5000,4000,3500
kaury-packs-varios,KAURY/NATUBEL,PROMO PACK KAURY Y NATUBEL,29-A2,Pack Kaury/Natubel,PACK,ÚNICO,5000,4000,3500
kaury-packs-varios,KAURY/NATUBEL,PROMO PACK KAURY Y NATUBEL,29-A3,Pack Kaury/Natubel,PACK,ÚNICO,5000,4000,3500
kaury-packs-varios,KAURY/NATUBEL,PROMO PACK KAURY Y NATUBEL,29-J4,Pack Kaury/Natubel,PACK,ÚNICO,5000,4000,3500
kaury-packs-varios,KAURY/NATUBEL,PROMO PACK KAURY Y NATUBEL,29-J6,Pack Kaury/Natubel,PACK,ÚNICO,5000,4000,3500
kaury-packs-varios,KAURY/NATUBEL,PROMO PACK KAURY Y NATUBEL,29-S23,Pack Kaury/Natubel,PACK,ÚNICO,5000,4000,3500
kaury-packs-varios,KAURY/NATUBEL,PROMO PACK KAURY Y NATUBEL,29-J5,Pack Kaury/Natubel,PACK,ÚNICO,5000,4000,3500
kaury-packs-varios,KAURY/NATUBEL,PROMO PACK KAURY Y NATUBEL,29-J28,Pack Kaury/Natubel,PACK,ÚNICO,5000,4000,3500
kaury-packs-varios,KAURY/NATUBEL,PROMO PACK KAURY Y NATUBEL,29-J55,Pack Kaury/Natubel,PACK,ÚNICO,5000,4000,3500
kaury-packs-varios,KAURY/NATUBEL,PROMO PACK KAURY Y NATUBEL,29-J72,Pack Kaury/Natubel,PACK,ÚNICO,5000,4000,3500
kaury-packs-varios,KAURY/NATUBEL,PROMO PACK KAURY Y NATUBEL,29-j92,Pack Kaury/Natubel,PACK,ÚNICO,5000,4000,3500
kaury-packs-varios,KAURY/NATUBEL,PROMO PACK KAURY Y NATUBEL,29-J29,Pack Kaury/Natubel,PACK,ÚNICO,5000,4000,3500
kaury-packs-varios,KAURY/NATUBEL,PROMO PACK KAURY Y NATUBEL,38-101,Pack Kaury/Natubel,PACK,ÚNICO,5000,4000,3500
kaury-conjuntos-otros,KAURY,PROMO CONJUNTOS KAURY,29-J77,Conjunto KAURY,Conjuntos,85|90|95|100,7500,6500,5500
kaury-conjuntos-otros,KAURY,PROMO CONJUNTOS KAURY,29-J12,Conjunto KAURY,Conjuntos,85|90|95|100,7500,6500,5500
kaury-conjuntos-otros,KAURY,PROMO CONJUNTOS KAURY,29-J14,Conjunto KAURY,Conjuntos,85|90|95|100,7500,6500,5500
kaury-conjuntos-otros,KAURY,PROMO CONJUNTOS KAURY,29-J15,Conjunto KAURY,Conjuntos,85|90|95|100,7500,6500,5500
kaury-pantuflas-nena,KAURY,PANTUFLAS NENA KAURY,29-302,Pantuflas nena,Pantuflas,6|8|10|12,8000,8000,8000
kaury-corset-body,KAURY,PROMO CORSET/BODY KAURY,29-8206,Corset/Body KAURY,Corset/Body,85|90|95|100,20000,20000,20000
kaury-corset-body,KAURY,PROMO CORSET/BODY KAURY,29-8177,Corset/Body KAURY,Corset/Body,85|90|95|100,20000,20000,20000
